gene,log2fc,pvalue,mean_control,mean_stress,padj
Gm24681,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm24679,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm23021,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm23022,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm23025,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Cox17,0.1228829311172628,0.02635811131765316,5.088486285480286,5.540985646456674,0.2398282221151002
Gm37937,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37934,0.18866126137392814,0.015191764894085146,0.192364032453373,0.21937807899146144,0.2398282221151002
Gm38262,-0.3227672081415834,0.005406260096442207,1.023791060905255,0.818356148820117,0.2398282221151002
Vmn1r67,0.19305984704738124,0.05499345181101863,0.20223464357400117,0.23133494986083028,0.2398282221151002
Kctd11,-0.09967950072696612,0.051005002724143815,2.5043138764015294,2.3370598505494122,0.2398282221151002
Kif2b,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm44730,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or9s27,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Dppa3,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Defb14,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or51af1,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Prss8,-0.30029049219878867,0.04152282752006972,0.863237862011053,0.7008379424410944,0.2398282221151002
Stx4a,0.1549530724703484,0.007624069607997511,5.35530560368067,5.962632466665019,0.2398282221151002
Gm36406,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Scgb2b24,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37055,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37257,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37183,-0.20093383490571423,0.005423558103493982,1.7445712662175596,1.5176247478069727,0.2398282221151002
1700006P03Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm20772,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm38108,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm38380,0.13466668080896127,0.03086223972476591,2.144562882256819,2.35448291064006,0.2398282221151002
Gm38379,-0.2189087294883603,0.04213219420653754,1.554000948579201,1.33508031189956,0.2398282221151002
Gm29866,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37436,0.22998496994789505,0.011115149861209898,1.2208379379064436,1.4319993067547452,0.2398282221151002
8030442B05Rik,0.27078973000304574,0.050777699063417614,0.940906883544077,1.1353805766418221,0.2398282221151002
Gm20557,0.2479027987168269,0.003962819666598472,0.192364032453373,0.22861585496852502,0.2398282221151002
Gm37223,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Pramel24,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm44746,-0.2053270333632176,0.023067562535173714,1.6846393091116967,1.4610258603559168,0.2398282221151002
Gm38163,-0.2418964633707503,0.015696622883534014,1.3307511587059984,1.1251726916321636,0.2398282221151002
Gm32114,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm38161,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Adam29,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Sprr2h,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or4q3,-0.1135285059247677,0.031901034590397136,2.5239958175736943,2.33291576433299,0.2398282221151002
Nme9,-0.29534766419752684,0.04066916935824095,0.9906152979899295,0.807043446018289,0.2398282221151002
Adam20,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm39075,0.1497438293623434,0.02921943013372996,0.192364032453373,0.2135127342947676,0.2398282221151002
Gm44737,-0.24586761078915242,0.020559804590728,1.3209616954866608,1.1138215253290247,0.2398282221151002
Gm45052,0.48888755337711426,0.0458865285673247,0.22586428134314948,0.31737278891531356,0.2398282221151002
Gm44601,0.20591902899341685,0.020454482291073894,0.192364032453373,0.22203011009416526,0.2398282221151002
Gm44877,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37812,-0.5011982922817935,0.0030615381275665198,0.438444658209935,0.30947631122550084,0.2398282221151002
Gm37813,0.350672488210196,0.018323816435957662,0.523298809610665,0.6675621861613881,0.2398282221151002
Gm37796,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
4933435G04Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
4931431B13Rik,0.2839842549089832,0.02867897220834571,0.22828348157879177,0.27816472908399464,0.2398282221151002
Mcmdc2,0.20917719175817037,0.03574802415467922,3.1633619296917996,3.657093148551233,0.2398282221151002
E2f8,0.47799836732295087,0.011255607471242681,2.9750129697348773,4.144020340004643,0.2398282221151002
Rbbp6,0.09135760909497032,0.022096316348106743,11.73093772756902,12.497880900687171,0.2398282221151002
Itgax,0.34403220291740233,0.02695284812734056,2.577951903876336,3.272461635340298,0.2398282221151002
Tead2,-0.24329251187337989,0.008917404532746974,2.2806042866343956,1.926533702456174,0.2398282221151002
Gm37708,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37712,0.1569540183279995,0.03150157428940766,0.192364032453373,0.2145874927741118,0.2398282221151002
Gm37480,0.15284344002739286,0.029129479634869303,0.192364032453373,0.21397410743507467,0.2398282221151002
Gm37815,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Pofut1,0.1451577122614773,0.025887322452922912,6.604679124749833,7.303900406297279,0.2398282221151002
Gga2,0.05980602825697278,0.047163081953767026,6.2016017292816175,6.46413062940858,0.2398282221151002
Mettl9,0.17097418363741096,0.05643906573193054,9.932450854031575,11.182262143851474,0.2398282221151002
Gm37853,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37153,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37150,0.2171031348991003,0.009201424420208982,0.192364032453373,0.22376581021566713,0.2398282221151002
Gm38117,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm38355,0.38681273848634595,0.003865428151342614,0.7266070624878702,0.9503474158988857,0.2398282221151002
Msantd5l,-0.3290172453605002,0.03059258270058531,0.48716743220923875,0.38761963757219686,0.2398282221151002
1700102F20Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm43916,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm44317,0.29856925138978535,0.02810980679374064,0.23236727326185164,0.2860240262569483,0.2398282221151002
Gm34358,0.15454475722970207,0.03174715075830844,0.192364032453373,0.2142277680305684,0.2398282221151002
1700029B24Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or2w2,0.1751296567807302,0.014355551741346886,0.192364032453373,0.21732072968093982,0.2398282221151002
Gm37638,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Lkaaear1,0.15089505416289925,0.029073427559154985,0.192364032453373,0.2136839769545415,0.2398282221151002
Serpinb9,0.14060200110446963,0.007989545723838375,3.5597094970685905,3.924201559218385,0.2398282221151002
Ccdc9b,-0.16940873041022397,0.017785940265218604,2.750397421361003,2.445561946754855,0.2398282221151002
Or5b107,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
C2cd4c,0.16231641887265758,0.023836691772670674,5.810369386647699,6.502401878836234,0.2398282221151002
Gm20715,-0.2991350785545142,0.022256794675827713,1.0165904010600348,0.8260359159761006,0.2398282221151002
Mtmr11,-0.17197068530571627,0.05123471551158671,2.732458779450991,2.4252983030188022,0.2398282221151002
Mrps12,-0.1159211265322675,0.014635280123351671,3.8312964602372785,3.5354161221519513,0.2398282221151002
C2cd2,0.16336967676287759,0.027845613320944686,4.587057010134316,5.137164199037465,0.2398282221151002
Naa11,0.2530062568836448,0.04797917784804974,0.2203617853470704,0.26279412633185334,0.2398282221151002
Gm37272,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37709,0.15114867728798498,0.02913721620382722,0.192364032453373,0.2137217213189978,0.2398282221151002
Nlrp4e,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37084,0.15020055423938938,0.015902528316370977,2.6226379154805857,2.9105132486004863,0.2398282221151002
Hpx,-0.4084904351000595,0.011198670033506327,0.5629256971998771,0.42386798914203866,0.2398282221151002
Lyrm1,-0.06467842767506744,0.04164271981948092,3.6078383359942006,3.4496211564667933,0.2398282221151002
Eri2,0.06655779507563751,0.05616253783904241,2.8892228550132395,3.025684995212243,0.2398282221151002
Gm35070,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm33366,-0.27228138918612443,0.032271510647950766,0.693626843580103,0.5741573804219195,0.2398282221151002
Gm37346,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Aqp12,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Rrm1,0.13844065873802716,0.02649397387521335,5.499542216977689,6.053528016362227,0.2398282221151002
Dhx32,0.06940194168776408,0.04865596273426777,4.945925205419822,5.189717701957609,0.2398282221151002
Mki67,0.4707076726668845,0.04136337449681574,14.208129005735508,19.68985553524852,0.2398282221151002
Gm38314,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm3807,-0.24978443583836676,0.027418793047308973,0.962149468326538,0.809029959033547,0.2398282221151002
Gm37279,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37280,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
B230219D22Rik,-0.04895426384154712,0.04472596345484919,13.953456390012327,13.487890244340083,0.2398282221151002
Fam216b,-0.22778016956672523,0.014851276662920115,1.6177804322220992,1.381354028675037,0.2398282221151002
Mfsd5,-0.037617298067436425,0.039826114591524825,5.186675562304164,5.053158674125521,0.2398282221151002
Gm37852,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Lhpp,-0.08437308159121618,0.02852194477443553,3.349245181742712,3.1589321887701964,0.2398282221151002
Umod,0.15112767204162963,0.028878042624638587,0.192364032453373,0.2137185950520514,0.2398282221151002
Zranb1,0.19682118422682504,0.05298475669666606,13.051254191521696,14.95910367628889,0.2398282221151002
Pdilt,0.3558087313901821,0.027971756363905576,0.22895337179489933,0.29327196066317873,0.2398282221151002
Tex36,0.28392394683115024,0.03612799788287048,0.22205732236747133,0.27057269931407335,0.2398282221151002
Gm37551,-0.21221280485299887,0.017448576490818234,1.4929847529548363,1.2886258967265096,0.2398282221151002
Gm37883,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or2b28,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Sprr3,0.1462861398923832,0.02886857015313139,0.192364032453373,0.21299922986209527,0.2398282221151002
Sprr4,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or2d4,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or51ag1,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Lypd10,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or55b10,-0.3759659354958474,0.012883966865754007,0.6712067675612942,0.5169953445397877,0.2398282221151002
Defb36,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Zfp444,0.10765561554815183,0.004076071422622212,6.238939955691815,6.722384988500987,0.2398282221151002
Uqcrq,0.053614303416076634,0.04716595843763809,6.7176876190503885,6.972069002988103,0.2398282221151002
Or52h2,0.1688567386895089,0.05008475060205996,0.1980557893450297,0.22277200669057012,0.2398282221151002
Psg22,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Eras,0.15344722083763782,0.02932092975291857,0.192364032453373,0.21406409485551578,0.2398282221151002
H2bl1,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Tssk2,0.15006164558338575,0.029268478584214688,0.192364032453373,0.21355999524356062,0.2398282221151002
Or8c13,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Tmem9b,-0.046566668695057184,0.05282328952148506,8.626124497291546,8.352108090396564,0.2398282221151002
Gm44274,0.1523318122942537,0.029010125959857434,0.192364032453373,0.21389788396997494,0.2398282221151002
Gm44410,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
1700097M23Rik,0.35846947391257705,0.009575675778011045,0.7551346333213493,0.9684137931827302,0.2398282221151002
Gm44427,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm44056,0.24902455507825536,0.020386124567958484,0.992721964377104,1.179942493394437,0.2398282221151002
Fahd1,0.06514068026021463,0.0396445631574515,3.239527997311972,3.389198104270367,0.2398282221151002
2310079G19Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Hsfy2,0.15413061849478193,0.029511308361989654,0.192364032453373,0.2141659938087925,0.2398282221151002
A930104D05Rik,0.3147276642920732,0.03872870156722476,0.2545721867425622,0.31687476808717535,0.2398282221151002
Zfp560,-0.11063621332076876,0.02567222702688671,3.5194790418707966,3.2595956468946508,0.2398282221151002
Or9i14,0.19584919024597455,0.02533789114729147,0.1961619533725231,0.2248289384982122,0.2398282221151002
Or2y17,0.2708174939621741,0.007781404420563208,0.19625776599885356,0.2369897755054376,0.2398282221151002
Cox19,-0.0564995929182081,0.05241849247476147,4.923052176598354,4.733941023473947,0.2398282221151002
2810002D19Rik,-0.14667753981587037,0.023751781569476667,2.0024332820995494,1.8087581665145467,0.2398282221151002
Or2ad1,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Tas2r119,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm19918,0.18452052562480392,0.04225246756163643,0.19788861617501236,0.22502482365070642,0.2398282221151002
Gm37946,0.26527755037205647,0.015500308253909252,0.192364032453373,0.23139789724204235,0.2398282221151002
Zbtb7c,-0.22728752844640954,0.006270132009734451,3.0033828390779718,2.565462417337884,0.2398282221151002
Gm38272,0.2988611657079467,0.030055625587085442,0.2415548250877619,0.29738438624670926,0.2398282221151002
Gm38270,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm36966,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37905,0.1552717707153998,0.053994126582872816,0.19660648894729874,0.21906078720595254,0.2398282221151002
Gm38109,-0.3167079312937981,0.017892325599350924,0.7852273755590817,0.6302618942825057,0.2398282221151002
Gm38119,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm38122,0.4138193042786427,0.014511065069068154,0.192364032453373,0.2566011026876346,0.2398282221151002
Or5d35,-0.27782327454775935,0.014666175913842748,1.0480462193655755,0.8642895998244765,0.2398282221151002
4933411O13Rik,0.15024287956306887,0.028836585634481226,0.192364032453373,0.21358695035413938,0.2398282221151002
Gm37555,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37556,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or13c7d,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Shb,-0.1381962773547271,0.010079646812061032,3.238482052340137,2.9425699005302834,0.2398282221151002
Or55b3,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Slc6a14,0.591944710055142,0.010505248431136418,0.2789944608064622,0.4210292510683247,0.2398282221151002
Vgll1,0.15232332575309335,0.029321410984812748,0.192364032453373,0.21389661985363578,0.2398282221151002
Slc35a2,-0.11319531409005568,0.010388828310840781,4.854628326123007,4.48821340814856,0.2398282221151002
Saysd1,-0.11788469629107044,0.016393592480944602,2.813645393421986,2.592802221608041,0.2398282221151002
Krtap4-7,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Taar6,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Or5b12b,0.14605191166133907,0.027881038793704085,0.192364032453373,0.21296448891486144,0.2398282221151002
Or4c12b,0.15425246843252485,0.029901393583054287,0.192364032453373,0.21418416748335428,0.2398282221151002
Gm37898,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37504,-0.2750314156565559,0.05498024068632992,0.32132353021126514,0.2653785834554007,0.2398282221151002
Gm37505,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Ighv5-12-4,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Pcdhgb1,-0.1780970480373736,0.029482000180276243,3.017852992130314,2.6672677753738285,0.2398282221151002
Or7g20,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Vcpip1,-0.03632679524610772,0.024295759737075755,16.239591579638663,15.835761990279352,0.2398282221151002
Gm37389,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37386,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37495,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37743,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
AA914427,-0.21330168893271906,0.01299739406478685,1.3203162817604537,1.1387158290856514,0.2398282221151002
Or4k52,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Acp1,0.18054158539843576,0.05718363219158683,10.47154572355422,11.867632917767382,0.2398282221151002
Sptssa,-0.056548264235537236,0.02835404656259556,4.842348675894948,4.656179869655142,0.2398282221151002
Gm38147,-0.185888439492536,0.028125689404662944,1.5475421044635527,1.360335036604202,0.2398282221151002
Gm38146,-0.24827288288263308,0.007710379140256815,1.4241516378045294,1.1988404285866245,0.2398282221151002
Gm37148,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37147,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37093,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Sft2d3,-0.0890762109518065,0.015388748026522726,2.823041399387744,2.653950617972419,0.2398282221151002
Or2b4,0.2642583301361961,0.011026415568793654,0.2006707340246329,0.2412102751244806,0.2398282221151002
Ucn3,-0.3964060395357227,0.053238694552334466,0.7332414907063227,0.5568389230026596,0.2398282221151002
E130304I02Rik,-0.3037731776885926,0.03933279062966076,0.4869951374500608,0.3943399073969365,0.2398282221151002
Gm45193,0.58397402371547,0.02905602289012059,0.98030362109107,1.4699472520017893,0.2398282221151002
Gm34312,0.17729613411759654,0.04314238568828583,0.19785325730561537,0.22385583594681566,0.2398282221151002
4922502N22Rik,0.17901124539422297,0.04037626706323459,0.19768334342486577,0.22393094822438908,0.2398282221151002
Gm44053,-0.19594399498490453,0.0030170328144765077,1.8831183715658832,1.6438381271501545,0.2398282221151002
Gm38811,0.3840992616867417,0.021339209354105777,0.23765869714110435,0.3104602762945017,0.2398282221151002
4930443G03Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm33201,0.3376352043018024,0.03435660884059414,0.444899389900075,0.5624757135766855,0.2398282221151002
Ctag2,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
4931400O07Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Vbp1,-0.061898390353495425,0.008325710219368931,7.3259461423574095,7.018234102122451,0.2398282221151002
Gm38090,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm38087,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Alkbh2,-0.13828916696495244,0.028025276001102183,2.1110741928156047,1.918022128484556,0.2398282221151002
Marveld1,-0.08176097512667124,0.02973141768147786,3.9038698396831206,3.6887254874495543,0.2398282221151002
4930513O06Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Acsl4,-0.06282990833879071,0.04864395191536019,11.677017498274319,11.179350908923556,0.2398282221151002
Glt28d2,-0.23969914456215513,0.013577838464302822,1.196174928312369,1.0129136751975312,0.2398282221151002
Il13ra2,-0.2904436250723932,0.029771812414303375,0.7501298667502865,0.6131617820273644,0.2398282221151002
Gm37915,0.5864721943096793,0.009191127194422794,0.43289811311575976,0.6505285985660989,0.2398282221151002
Gm37914,-0.1506070736118583,0.01103249999078378,2.0090839244224883,1.8098269261031017,0.2398282221151002
Gm37273,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm38235,-0.1275391970555974,0.027993367416113538,2.2986894941149636,2.1041162187392115,0.2398282221151002
Gm38231,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37157,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm38089,-0.2928084033486731,0.03565203743752049,0.7928502600513367,0.647029056017723,0.2398282221151002
Lce1d,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Abca6,-0.1703315170965899,0.0041540996129071014,2.4097017239060294,2.141242261055407,0.2398282221151002
4921529L05Rik,0.41044498816354497,0.03202174354528865,0.3274915078180577,0.4355966505941186,0.2398282221151002
Gm3455,0.1528696210605236,0.029483345840947514,0.192364032453373,0.21397800867209188,0.2398282221151002
Gm43893,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37647,0.18734688223035179,0.05599565583336408,0.20218750539452324,0.23036306527374933,0.2398282221151002
2610105M22Rik,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm36979,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm44229,-0.24119760839165622,0.014011890042128359,1.3046703677275282,1.1036528894324458,0.2398282221151002
Gm31108,0.5682785517285052,0.008909580298311605,0.21358948994823618,0.31718326754890636,0.2398282221151002
Znrf4,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Ackr2,-0.28045800514776126,0.005594033220328031,2.0938719193440463,1.7237700540887184,0.2398282221151002
Prop1,-0.29424386696739785,0.055294794957559984,0.3191431946273128,0.260076657769443,0.2398282221151002
Dact1,-0.16383192341873143,0.03384466365797669,2.7572570595648456,2.4611608145376853,0.2398282221151002
Krtap4-2,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Palb2,0.2629882790391639,0.017874255045621998,2.8911378049397207,3.4694544045032574,0.2398282221151002
Gm23477,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm24875,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm26291,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm22327,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm22324,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm50228,0.7596952803862084,0.005743405488429368,0.28306691992742333,0.47996306808779077,0.2398282221151002
Gm50356,-0.31518712258838855,0.038950968892869295,0.4643640002751737,0.3730347959109486,0.2398282221151002
Gm50236,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Snord107,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm24677,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm41815,0.15424665208141727,0.029900404920434116,0.192364032453373,0.2141832999513309,0.2398282221151002
Gm50332,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gmcl1,-0.045792859411912946,0.04896068414279121,5.593091625575738,5.418316944521169,0.2398282221151002
Oas1h,0.1640962768665364,0.03175314339541283,0.192364032453373,0.21565743431701104,0.2398282221151002
Gm22670,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm25487,0.1708733850688163,0.036955273790154716,0.192364032453373,0.2166775840781932,0.2398282221151002
Xkrx,-0.18782067397562532,0.033179262910521125,2.773743569593565,2.435033166634184,0.2398282221151002
Mir2137,0.15862317784128432,0.03200511563472419,0.192364032453373,0.21483706607475034,0.2398282221151002
Gm25490,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm23822,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm23819,0.15240612560888975,0.028755388568187632,0.192364032453373,0.21390895365894078,0.2398282221151002
Gm22140,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm22139,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Neurog3,0.34511619580190755,0.014982463072992844,0.22518806245115858,0.2863161294977888,0.2398282221151002
Gm37787,0.4940652423835102,0.02644348593726879,0.21864610108088786,0.3083513077671604,0.2398282221151002
Gm34716,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Gm37641,0.11631131320380622,0.057330241704997315,0.192364032453373,0.2085988466134162,0.2398282221151002
Klk1b11,0.5178546374335111,0.04260367993443056,0.20953806159298324,0.30045354775199123,0.2398282221151002
Itm2a,-0.11366925720846248,0.00962705750994455,5.407768366501128,4.997969959454531,0.2398282221151002
Chmp1b2,-0.09527271358414333,0.003990637973917296,9.097157071842512,8.51574189172153,0.2398282221151002
Hmgn5,0.09012173686838296,0.04286123102123731,2.505067306525771,2.6666084037679765,0.2398282221151002
Xlr4c,0.4628789954246822,0.03744894360330391,0.9193126114504824,1.2674572509516082,0.2398282221151002
Gm44228,0.12282001973948793,0.014378037513733637,2.44602878026242,2.6634746167165493,0.2398282221151002
Gm44123,-0.4356677148361376,0.04060901086710158,0.3098015604268765,0.22879159534395505,0.2398282221151002
